origId, sciName, taxon, year, category, code
984,Upupa epops,bird,1994,Lower Risk/least concern,LR/lc
984,Upupa epops,bird,1988,Not Recognized,NR
1023,Harpactes fasciatus,bird,2016,Least Concern,LC
1023,Harpactes fasciatus,bird,2012,Least Concern,LC
1023,Harpactes fasciatus,bird,2009,Least Concern,LC
1023,Harpactes fasciatus,bird,2008,Least Concern,LC
1023,Harpactes fasciatus,bird,2004,Least Concern,LC
1023,Harpactes fasciatus,bird,2000,Lower Risk/least concern,LR/lc
1023,Harpactes fasciatus,bird,1994,Lower Risk/least concern,LR/lc
1023,Harpactes fasciatus,bird,1988,Lower Risk/least concern,LR/lc
1038,Coracias benghalensis,bird,2016,Least Concern,LC
1038,Coracias benghalensis,bird,2014,Least Concern,LC
1043,Eurystomus orientalis,bird,2016,Least Concern,LC
1043,Eurystomus orientalis,bird,2012,Least Concern,LC
1043,Eurystomus orientalis,bird,2009,Least Concern,LC
1043,Eurystomus orientalis,bird,2008,Least Concern,LC
1043,Eurystomus orientalis,bird,2004,Least Concern,LC
1043,Eurystomus orientalis,bird,2000,Lower Risk/least concern,LR/lc
1043,Eurystomus orientalis,bird,1994,Lower Risk/least concern,LR/lc
1043,Eurystomus orientalis,bird,1988,Lower Risk/least concern,LR/lc
1066,Alcedo atthis,bird,2016,Least Concern,LC
1066,Alcedo atthis,bird,2012,Least Concern,LC
1066,Alcedo atthis,bird,2009,Least Concern,LC
1066,Alcedo atthis,bird,2008,Least Concern,LC
1066,Alcedo atthis,bird,2004,Least Concern,LC
1066,Alcedo atthis,bird,2000,Lower Risk/least concern,LR/lc
1066,Alcedo atthis,bird,1994,Lower Risk/least concern,LR/lc
1066,Alcedo atthis,bird,1988,Lower Risk/least concern,LR/lc
1069,Alcedo meninting,bird,2016,Least Concern,LC
1069,Alcedo meninting,bird,2012,Least Concern,LC
1069,Alcedo meninting,bird,2009,Least Concern,LC
1069,Alcedo meninting,bird,2008,Least Concern,LC
1069,Alcedo meninting,bird,2004,Least Concern,LC
1069,Alcedo meninting,bird,2000,Lower Risk/least concern,LR/lc
1069,Alcedo meninting,bird,1994,Lower Risk/least concern,LR/lc
1069,Alcedo meninting,bird,1988,Lower Risk/least concern,LR/lc
1083,Ceyx erithaca,bird,2016,Least Concern,LC
1083,Ceyx erithaca,bird,2014,Least Concern,LC
1098,Pelargopsis capensis,bird,2016,Least Concern,LC
1098,Pelargopsis capensis,bird,2012,Least Concern,LC
1098,Pelargopsis capensis,bird,2009,Least Concern,LC
1098,Pelargopsis capensis,bird,2008,Least Concern,LC
1098,Pelargopsis capensis,bird,2004,Least Concern,LC
1098,Pelargopsis capensis,bird,2000,Lower Risk/least concern,LR/lc
1098,Pelargopsis capensis,bird,1994,Lower Risk/least concern,LR/lc
1098,Pelargopsis capensis,bird,1988,Lower Risk/least concern,LR/lc
1102,Halcyon smyrnensis,bird,2017,Least Concern,LC
1102,Halcyon smyrnensis,bird,2016,Least Concern,LC
1102,Halcyon smyrnensis,bird,2014,Least Concern,LC
1103,Halcyon pileata,bird,2016,Least Concern,LC
1103,Halcyon pileata,bird,2012,Least Concern,LC
1103,Halcyon pileata,bird,2009,Least Concern,LC
1103,Halcyon pileata,bird,2008,Least Concern,LC
1103,Halcyon pileata,bird,2004,Least Concern,LC
1103,Halcyon pileata,bird,2000,Lower Risk/least concern,LR/lc
1103,Halcyon pileata,bird,1994,Lower Risk/least concern,LR/lc
1103,Halcyon pileata,bird,1988,Lower Risk/least concern,LR/lc
1123,Todiramphus chloris,bird,2019,Least Concern,LC
1123,Todiramphus chloris,bird,2016,Least Concern,LC
1123,Todiramphus chloris,bird,2012,Least Concern,LC
1123,Todiramphus chloris,bird,2009,Least Concern,LC
1123,Todiramphus chloris,bird,2008,Least Concern,LC
1123,Todiramphus chloris,bird,2004,Least Concern,LC
1123,Todiramphus chloris,bird,2000,Lower Risk/least concern,LR/lc
1123,Todiramphus chloris,bird,1994,Lower Risk/least concern,LR/lc
1123,Todiramphus chloris,bird,1988,Lower Risk/least concern,LR/lc
1155,Ceryle rudis,bird,2016,Least Concern,LC
1155,Ceryle rudis,bird,2012,Least Concern,LC
1155,Ceryle rudis,bird,2009,Least Concern,LC
1155,Ceryle rudis,bird,2008,Least Concern,LC
1155,Ceryle rudis,bird,2004,Least Concern,LC
1155,Ceryle rudis,bird,2000,Lower Risk/least concern,LR/lc
1155,Ceryle rudis,bird,1994,Lower Risk/least concern,LR/lc
1155,Ceryle rudis,bird,1988,Lower Risk/least concern,LR/lc
1161,Nyctyornis athertoni,bird,2016,Least Concern,LC
1161,Nyctyornis athertoni,bird,2012,Least Concern,LC
1161,Nyctyornis athertoni,bird,2009,Least Concern,LC
1161,Nyctyornis athertoni,bird,2008,Least Concern,LC
1161,Nyctyornis athertoni,bird,2004,Least Concern,LC
1161,Nyctyornis athertoni,bird,2000,Lower Risk/least concern,LR/lc
1161,Nyctyornis athertoni,bird,1994,Lower Risk/least concern,LR/lc
1161,Nyctyornis athertoni,bird,1988,Lower Risk/least concern,LR/lc
1174,Merops orientalis,bird,2016,Least Concern,LC
1174,Merops orientalis,bird,2014,Least Concern,LC
1179,Merops philippinus,bird,2016,Least Concern,LC
1179,Merops philippinus,bird,2012,Least Concern,LC
1179,Merops philippinus,bird,2009,Least Concern,LC
1179,Merops philippinus,bird,2008,Least Concern,LC
1179,Merops philippinus,bird,2004,Least Concern,LC
1179,Merops philippinus,bird,2000,Lower Risk/least concern,LR/lc
1179,Merops philippinus,bird,1994,Lower Risk/least concern,LR/lc
1179,Merops philippinus,bird,1988,Lower Risk/least concern,LR/lc
1182,Merops leschenaulti,bird,2016,Least Concern,LC
1182,Merops leschenaulti,bird,2012,Least Concern,LC
1182,Merops leschenaulti,bird,2009,Least Concern,LC
1182,Merops leschenaulti,bird,2008,Least Concern,LC
1182,Merops leschenaulti,bird,2004,Least Concern,LC
1182,Merops leschenaulti,bird,2000,Lower Risk/least concern,LR/lc
1182,Merops leschenaulti,bird,1994,Lower Risk/least concern,LR/lc
1182,Merops leschenaulti,bird,1988,Lower Risk/least concern,LR/lc
1192,Clamator jacobinus,bird,2016,Least Concern,LC
1192,Clamator jacobinus,bird,2012,Least Concern,LC
1192,Clamator jacobinus,bird,2009,Least Concern,LC
1192,Clamator jacobinus,bird,2008,Least Concern,LC
1192,Clamator jacobinus,bird,2004,Least Concern,LC
1192,Clamator jacobinus,bird,2000,Lower Risk/least concern,LR/lc
1192,Clamator jacobinus,bird,1994,Lower Risk/least concern,LR/lc
1192,Clamator jacobinus,bird,1988,Lower Risk/least concern,LR/lc
1194,Clamator coromandus,bird,2016,Least Concern,LC
1194,Clamator coromandus,bird,2012,Least Concern,LC
1194,Clamator coromandus,bird,2009,Least Concern,LC
1194,Clamator coromandus,bird,2008,Least Concern,LC
1194,Clamator coromandus,bird,2004,Least Concern,LC
1194,Clamator coromandus,bird,2000,Lower Risk/least concern,LR/lc
1194,Clamator coromandus,bird,1994,Lower Risk/least concern,LR/lc
1194,Clamator coromandus,bird,1988,Lower Risk/least concern,LR/lc
1198,Cuculus sparverioides,bird,NA,NA,NA
1199,Cuculus varius,bird,NA,NA,NA
1204,Cuculus micropterus,bird,2018,Least Concern,LC
1204,Cuculus micropterus,bird,2016,Least Concern,LC
1204,Cuculus micropterus,bird,2012,Least Concern,LC
1204,Cuculus micropterus,bird,2009,Least Concern,LC
1204,Cuculus micropterus,bird,2008,Least Concern,LC
1204,Cuculus micropterus,bird,2004,Least Concern,LC
1204,Cuculus micropterus,bird,2000,Lower Risk/least concern,LR/lc
1204,Cuculus micropterus,bird,1994,Lower Risk/least concern,LR/lc
1204,Cuculus micropterus,bird,1988,Lower Risk/least concern,LR/lc
1208,Cuculus poliocephalus,bird,2016,Least Concern,LC
1208,Cuculus poliocephalus,bird,2012,Least Concern,LC
1208,Cuculus poliocephalus,bird,2009,Least Concern,LC
1208,Cuculus poliocephalus,bird,2008,Least Concern,LC
1208,Cuculus poliocephalus,bird,2004,Least Concern,LC
1208,Cuculus poliocephalus,bird,2000,Lower Risk/least concern,LR/lc
1208,Cuculus poliocephalus,bird,1994,Lower Risk/least concern,LR/lc
1208,Cuculus poliocephalus,bird,1988,Lower Risk/least concern,LR/lc
1214,Cacomantis sonneratii,bird,2016,Least Concern,LC
1214,Cacomantis sonneratii,bird,2012,Least Concern,LC
1214,Cacomantis sonneratii,bird,2009,Least Concern,LC
1214,Cacomantis sonneratii,bird,2008,Least Concern,LC
1214,Cacomantis sonneratii,bird,2004,Least Concern,LC
1214,Cacomantis sonneratii,bird,2000,Lower Risk/least concern,LR/lc
1214,Cacomantis sonneratii,bird,1994,Lower Risk/least concern,LR/lc
1214,Cacomantis sonneratii,bird,1988,Lower Risk/least concern,LR/lc
1215,Cacomantis passerinus,bird,2016,Least Concern,LC
1215,Cacomantis passerinus,bird,2012,Least Concern,LC
1215,Cacomantis passerinus,bird,2009,Least Concern,LC
1215,Cacomantis passerinus,bird,2008,Least Concern,LC
1215,Cacomantis passerinus,bird,2004,Least Concern,LC
1215,Cacomantis passerinus,bird,2000,Lower Risk/least concern,LR/lc
1215,Cacomantis passerinus,bird,1994,Lower Risk/least concern,LR/lc
1215,Cacomantis passerinus,bird,1988,Lower Risk/least concern,LR/lc
1231,Chrysococcyx maculatus,bird,2018,Least Concern,LC
1231,Chrysococcyx maculatus,bird,2016,Least Concern,LC
1231,Chrysococcyx maculatus,bird,2012,Least Concern,LC
1231,Chrysococcyx maculatus,bird,2009,Least Concern,LC
1231,Chrysococcyx maculatus,bird,2008,Least Concern,LC
1231,Chrysococcyx maculatus,bird,2004,Least Concern,LC
1231,Chrysococcyx maculatus,bird,2000,Lower Risk/least concern,LR/lc
1231,Chrysococcyx maculatus,bird,1994,Lower Risk/least concern,LR/lc
1231,Chrysococcyx maculatus,bird,1988,Lower Risk/least concern,LR/lc
1239,Surniculus lugubris,bird,2016,Least Concern,LC
1239,Surniculus lugubris,bird,2014,Least Concern,LC
1241,Eudynamys scolopaceus,bird,2016,Least Concern,LC
1241,Eudynamys scolopaceus,bird,2012,Least Concern,LC
1241,Eudynamys scolopaceus,bird,2009,Least Concern,LC
1241,Eudynamys scolopaceus,bird,2008,Least Concern,LC
1241,Eudynamys scolopaceus,bird,2004,Least Concern,LC
1241,Eudynamys scolopaceus,bird,2000,Lower Risk/least concern,LR/lc
1241,Eudynamys scolopaceus,bird,1994,Lower Risk/least concern,LR/lc
1241,Eudynamys scolopaceus,bird,1988,Lower Risk/least concern,LR/lc
1250,Phaenicophaeus viridirostris,bird,2016,Least Concern,LC
1250,Phaenicophaeus viridirostris,bird,2012,Least Concern,LC
1250,Phaenicophaeus viridirostris,bird,2009,Least Concern,LC
1250,Phaenicophaeus viridirostris,bird,2008,Least Concern,LC
1250,Phaenicophaeus viridirostris,bird,2004,Least Concern,LC
1250,Phaenicophaeus viridirostris,bird,2000,Lower Risk/least concern,LR/lc
1250,Phaenicophaeus viridirostris,bird,1994,Lower Risk/least concern,LR/lc
1250,Phaenicophaeus viridirostris,bird,1988,Lower Risk/least concern,LR/lc
1251,Phaenicophaeus leschenaultii,bird,NA,NA,NA
1282,Centropus sinensis,bird,2016,Least Concern,LC
1282,Centropus sinensis,bird,2012,Least Concern,LC
1282,Centropus sinensis,bird,2009,Least Concern,LC
1282,Centropus sinensis,bird,2008,Least Concern,LC
1282,Centropus sinensis,bird,2004,Least Concern,LC
1282,Centropus sinensis,bird,2000,Lower Risk/least concern,LR/lc
1282,Centropus sinensis,bird,1994,Lower Risk/least concern,LR/lc
1282,Centropus sinensis,bird,1988,Lower Risk/least concern,LR/lc
1288,Centropus bengalensis,bird,2016,Least Concern,LC
1288,Centropus bengalensis,bird,2012,Least Concern,LC
1288,Centropus bengalensis,bird,2009,Least Concern,LC
1288,Centropus bengalensis,bird,2008,Least Concern,LC
1288,Centropus bengalensis,bird,2004,Least Concern,LC
1288,Centropus bengalensis,bird,2000,Lower Risk/least concern,LR/lc
1288,Centropus bengalensis,bird,1994,Lower Risk/least concern,LR/lc
1288,Centropus bengalensis,bird,1988,Lower Risk/least concern,LR/lc
1515,Loriculus vernalis,bird,2016,Least Concern,LC
1515,Loriculus vernalis,bird,2012,Least Concern,LC
1515,Loriculus vernalis,bird,2009,Least Concern,LC
1515,Loriculus vernalis,bird,2008,Least Concern,LC
1515,Loriculus vernalis,bird,2004,Least Concern,LC
1515,Loriculus vernalis,bird,2000,Lower Risk/least concern,LR/lc
1515,Loriculus vernalis,bird,1994,Lower Risk/least concern,LR/lc
1515,Loriculus vernalis,bird,1988,Lower Risk/least concern,LR/lc
1527,Psittacula eupatria,bird,2017,Near Threatened,NT
1527,Psittacula eupatria,bird,2016,Near Threatened,NT
1527,Psittacula eupatria,bird,2014,Near Threatened,NT
1527,Psittacula eupatria,bird,2013,Near Threatened,NT
1527,Psittacula eupatria,bird,2012,Least Concern,LC
1527,Psittacula eupatria,bird,2009,Least Concern,LC
1527,Psittacula eupatria,bird,2008,Least Concern,LC
1527,Psittacula eupatria,bird,2004,Least Concern,LC
1527,Psittacula eupatria,bird,2000,Lower Risk/least concern,LR/lc
1527,Psittacula eupatria,bird,1994,Lower Risk/least concern,LR/lc
1527,Psittacula eupatria,bird,1988,Lower Risk/least concern,LR/lc
1529,Psittacula krameri,bird,2018,Least Concern,LC
1529,Psittacula krameri,bird,2016,Least Concern,LC
1529,Psittacula krameri,bird,2012,Least Concern,LC
1529,Psittacula krameri,bird,2009,Least Concern,LC
1529,Psittacula krameri,bird,2008,Least Concern,LC
1529,Psittacula krameri,bird,2004,Least Concern,LC
1529,Psittacula krameri,bird,2000,Lower Risk/least concern,LR/lc
1529,Psittacula krameri,bird,1994,Lower Risk/least concern,LR/lc
1529,Psittacula krameri,bird,1988,Lower Risk/least concern,LR/lc
1535,Psittacula cyanocephala,bird,2016,Least Concern,LC
1535,Psittacula cyanocephala,bird,2012,Least Concern,LC
1535,Psittacula cyanocephala,bird,2009,Least Concern,LC
1535,Psittacula cyanocephala,bird,2008,Least Concern,LC
1535,Psittacula cyanocephala,bird,2004,Least Concern,LC
1535,Psittacula cyanocephala,bird,2000,Lower Risk/least concern,LR/lc
1535,Psittacula cyanocephala,bird,1994,Lower Risk/least concern,LR/lc
1535,Psittacula cyanocephala,bird,1988,Lower Risk/least concern,LR/lc
1537,Psittacula columboides,bird,2016,Least Concern,LC
1537,Psittacula columboides,bird,2012,Least Concern,LC
1537,Psittacula columboides,bird,2009,Least Concern,LC
1537,Psittacula columboides,bird,2008,Least Concern,LC
1537,Psittacula columboides,bird,2004,Least Concern,LC
1537,Psittacula columboides,bird,2000,Lower Risk/least concern,LR/lc
1537,Psittacula columboides,bird,1994,Lower Risk/least concern,LR/lc
1537,Psittacula columboides,bird,1988,Lower Risk/least concern,LR/lc
1712,Collocalia unicolor,bird,NA,NA,NA
1743,Zoonavena sylvatica,bird,2016,Least Concern,LC
1743,Zoonavena sylvatica,bird,2012,Least Concern,LC
1743,Zoonavena sylvatica,bird,2009,Least Concern,LC
1743,Zoonavena sylvatica,bird,2008,Least Concern,LC
1743,Zoonavena sylvatica,bird,2004,Least Concern,LC
1743,Zoonavena sylvatica,bird,2000,Lower Risk/least concern,LR/lc
1743,Zoonavena sylvatica,bird,1994,Lower Risk/least concern,LR/lc
1743,Zoonavena sylvatica,bird,1988,Lower Risk/least concern,LR/lc
1752,Hirundapus giganteus,bird,2016,Least Concern,LC
1752,Hirundapus giganteus,bird,2012,Least Concern,LC
1752,Hirundapus giganteus,bird,2009,Least Concern,LC
1752,Hirundapus giganteus,bird,2008,Least Concern,LC
1752,Hirundapus giganteus,bird,2004,Least Concern,LC
1752,Hirundapus giganteus,bird,2000,Lower Risk/least concern,LR/lc
1752,Hirundapus giganteus,bird,1994,Lower Risk/least concern,LR/lc
1752,Hirundapus giganteus,bird,1988,Lower Risk/least concern,LR/lc
1772,Cypsiurus balasiensis,bird,2016,Least Concern,LC
1772,Cypsiurus balasiensis,bird,2012,Least Concern,LC
1772,Cypsiurus balasiensis,bird,2009,Least Concern,LC
1772,Cypsiurus balasiensis,bird,2008,Least Concern,LC
1772,Cypsiurus balasiensis,bird,2004,Least Concern,LC
1772,Cypsiurus balasiensis,bird,2000,Lower Risk/least concern,LR/lc
1772,Cypsiurus balasiensis,bird,1994,Lower Risk/least concern,LR/lc
1772,Cypsiurus balasiensis,bird,1988,Lower Risk/least concern,LR/lc
1773,Tachymarptis melba,bird,2016,Least Concern,LC
1773,Tachymarptis melba,bird,2012,Least Concern,LC
1773,Tachymarptis melba,bird,2009,Least Concern,LC
1773,Tachymarptis melba,bird,2008,Least Concern,LC
1773,Tachymarptis melba,bird,2004,Least Concern,LC
1773,Tachymarptis melba,bird,2000,Lower Risk/least concern,LR/lc
1773,Tachymarptis melba,bird,1994,Lower Risk/least concern,LR/lc
1773,Tachymarptis melba,bird,1988,Lower Risk/least concern,LR/lc
1787,Apus affinis,bird,2016,Least Concern,LC
1787,Apus affinis,bird,2012,Least Concern,LC
1787,Apus affinis,bird,2009,Least Concern,LC
1787,Apus affinis,bird,2008,Least Concern,LC
1787,Apus affinis,bird,2004,Least Concern,LC
1787,Apus affinis,bird,2000,Lower Risk/least concern,LR/lc
1787,Apus affinis,bird,1994,Lower Risk/least concern,LR/lc
1787,Apus affinis,bird,1988,Lower Risk/least concern,LR/lc
1793,Hemiprocne coronata,bird,2018,Least Concern,LC
1793,Hemiprocne coronata,bird,2016,Least Concern,LC
1793,Hemiprocne coronata,bird,2012,Least Concern,LC
1793,Hemiprocne coronata,bird,2009,Least Concern,LC
1793,Hemiprocne coronata,bird,2008,Least Concern,LC
1793,Hemiprocne coronata,bird,2004,Least Concern,LC
1793,Hemiprocne coronata,bird,2000,Lower Risk/least concern,LR/lc
1793,Hemiprocne coronata,bird,1994,Lower Risk/least concern,LR/lc
1793,Hemiprocne coronata,bird,1988,Lower Risk/least concern,LR/lc
2155,Tyto alba,bird,2019,Least Concern,LC
2155,Tyto alba,bird,2016,Least Concern,LC
2155,Tyto alba,bird,2012,Least Concern,LC
2155,Tyto alba,bird,2009,Least Concern,LC
2155,Tyto alba,bird,2008,Least Concern,LC
2155,Tyto alba,bird,2004,Least Concern,LC
2155,Tyto alba,bird,2000,Lower Risk/least concern,LR/lc
2155,Tyto alba,bird,1994,Lower Risk/least concern,LR/lc
2155,Tyto alba,bird,1988,Lower Risk/least concern,LR/lc
2158,Tyto longimembris,bird,2016,Least Concern,LC
2158,Tyto longimembris,bird,2012,Least Concern,LC
2158,Tyto longimembris,bird,2009,Least Concern,LC
2158,Tyto longimembris,bird,2008,Least Concern,LC
2158,Tyto longimembris,bird,2004,Least Concern,LC
2158,Tyto longimembris,bird,2000,Lower Risk/least concern,LR/lc
2158,Tyto longimembris,bird,1994,Lower Risk/least concern,LR/lc
2158,Tyto longimembris,bird,1988,Lower Risk/least concern,LR/lc
2160,Phodilus badius,bird,2016,Least Concern,LC
2160,Phodilus badius,bird,2014,Least Concern,LC
2174,Otus brucei,bird,2016,Least Concern,LC
2174,Otus brucei,bird,2015,Least Concern,LC
2174,Otus brucei,bird,2012,Least Concern,LC
2174,Otus brucei,bird,2009,Least Concern,LC
2174,Otus brucei,bird,2008,Least Concern,LC
2174,Otus brucei,bird,2004,Least Concern,LC
2174,Otus brucei,bird,2000,Lower Risk/least concern,LR/lc
2174,Otus brucei,bird,1994,Lower Risk/least concern,LR/lc
2174,Otus brucei,bird,1988,Lower Risk/least concern,LR/lc
2186,Otus bakkamoena,bird,2016,Least Concern,LC
2186,Otus bakkamoena,bird,2014,Least Concern,LC
2216,Bubo bengalensis,bird,2016,Least Concern,LC
2216,Bubo bengalensis,bird,2012,Least Concern,LC
2216,Bubo bengalensis,bird,2009,Least Concern,LC
2216,Bubo bengalensis,bird,2008,Least Concern,LC
2216,Bubo bengalensis,bird,2004,Least Concern,LC
2216,Bubo bengalensis,bird,2000,Lower Risk/least concern,LR/lc
2216,Bubo bengalensis,bird,1994,Lower Risk/least concern,LR/lc
2216,Bubo bengalensis,bird,1988,Lower Risk/least concern,LR/lc
2222,Bubo nipalensis,bird,2018,Least Concern,LC
2222,Bubo nipalensis,bird,2016,Least Concern,LC
2222,Bubo nipalensis,bird,2012,Least Concern,LC
2222,Bubo nipalensis,bird,2009,Least Concern,LC
2222,Bubo nipalensis,bird,2008,Least Concern,LC
2222,Bubo nipalensis,bird,2004,Least Concern,LC
2222,Bubo nipalensis,bird,2000,Lower Risk/least concern,LR/lc
2222,Bubo nipalensis,bird,1994,Lower Risk/near threatened,LR/nt
2222,Bubo nipalensis,bird,1988,Lower Risk/least concern,LR/lc
2226,Bubo coromandus,bird,2016,Least Concern,LC
2226,Bubo coromandus,bird,2012,Least Concern,LC
2226,Bubo coromandus,bird,2009,Least Concern,LC
2226,Bubo coromandus,bird,2008,Least Concern,LC
2226,Bubo coromandus,bird,2004,Least Concern,LC
2226,Bubo coromandus,bird,2000,Lower Risk/least concern,LR/lc
2226,Bubo coromandus,bird,1994,Lower Risk/least concern,LR/lc
2226,Bubo coromandus,bird,1988,Lower Risk/least concern,LR/lc
2230,Ketupa zeylonensis,bird,2016,Least Concern,LC
2230,Ketupa zeylonensis,bird,2012,Least Concern,LC
2230,Ketupa zeylonensis,bird,2009,Least Concern,LC
2230,Ketupa zeylonensis,bird,2008,Least Concern,LC
2230,Ketupa zeylonensis,bird,2004,Least Concern,LC
2230,Ketupa zeylonensis,bird,2000,Lower Risk/least concern,LR/lc
2230,Ketupa zeylonensis,bird,1994,Lower Risk/least concern,LR/lc
2230,Ketupa zeylonensis,bird,1988,Lower Risk/least concern,LR/lc
2238,Strix ocellata,bird,2016,Least Concern,LC
